,audio_data,genre
563,"[-6.95705719e+01  1.25992775e+02 -5.15037394e+00  3.07748394e+01
  8.31354523e+00  5.08507252e+00 -3.91344666e+00  5.37450695e+00
 -1.07779102e+01  9.03130722e+00 -8.25953960e+00  4.78956556e+00
 -5.12467432e+00  2.20800591e+00 -4.77971983e+00  6.23227894e-01
  3.53024900e-02  1.23618698e+00  4.03387928e+00  5.08523512e+00
 -4.19132757e+00  1.69018590e+00 -6.38194847e+00 -1.42283487e+00
  5.14023423e-01 -5.36949337e-01 -1.74785066e+00  4.69861507e+00
 -5.44637394e+00 -4.35442591e+00 -1.35445166e+00 -2.81502426e-01
 -5.70479441e+00  5.79739141e+00 -1.14773965e+00 -7.65702605e-01
  6.75605774e-01 -2.76690197e+00 -1.75242710e+00 -2.67540669e+00
  5.58423059e-02  2.11989194e-01  1.57495996e+03  1.03359375e+02]",jazz
564,"[-2.35765472e+02  1.44767288e+02 -2.25730743e+01  6.25541077e+01
 -9.30633068e+00  2.03149223e+00 -3.34849298e-01  1.99813604e+00
  5.53653860e+00  3.06475133e-01  9.45285320e+00  2.90028811e+00
  2.56363916e+00  8.44072247e+00 -2.31748486e+00  2.57181525e+00
 -5.38898520e-02 -1.62544000e+00  3.25879931e+00 -1.31062603e+00
  2.27984190e+00  2.54595327e+00 -2.12091470e+00  1.37628782e+00
 -1.98831844e+00 -4.81053305e+00 -5.86407185e-01  6.47984371e-02
 -3.27534986e+00 -4.75039482e+00 -1.66353905e+00 -1.11001708e-01
 -1.67145050e+00 -1.86518288e+00 -1.86159098e+00 -2.58733559e+00
 -1.99602950e+00 -1.32233298e+00 -5.73022604e-01 -6.41139686e-01
  7.64913537e-02  8.22348520e-02  1.33777710e+03  9.93840144e+01]",jazz
565,"[-1.18444305e+02  1.22294624e+02 -1.29503222e+01  2.68423424e+01
  4.37055922e+00  6.89661026e+00 -6.81706524e+00 -3.95785093e-01
 -8.27658367e+00 -5.02743340e+00 -4.35935545e+00  3.31173539e-01
 -4.52517509e+00  2.84159493e+00 -5.16690159e+00  5.33634329e+00
 -1.23487341e+00  3.57988763e+00 -5.13312757e-01  3.17113668e-01
 -7.03860819e-02  1.59928882e+00  7.72947371e-01 -3.72159071e-02
 -1.91104221e+00  1.27560914e+00 -2.96345711e+00 -1.27410126e+00
 -1.47972643e+00  5.66461742e-01 -4.86312389e+00 -4.73293400e+00
 -3.76215863e+00 -2.22716284e+00 -1.86856055e+00  4.44619387e-01
 -1.03359616e+00 -6.08030930e-02 -8.64769280e-01 -4.90993404e+00
  8.83246112e-02  1.72861546e-01  1.57959717e+03  1.29199219e+02]",jazz
566,"[-1.77289230e+02  1.44321106e+02 -1.72483177e+01  5.56675491e+01
 -2.12350426e+01  3.48529160e-01 -1.57646644e+00 -1.04123125e+01
 -5.18094206e+00 -5.10253131e-01 -8.73368168e+00  3.85951257e+00
 -7.96070051e+00 -3.01447988e+00 -2.74111319e+00 -2.60549831e+00
 -2.22506309e+00 -1.95529246e+00 -3.03672794e-02  7.56865382e-01
 -2.53866673e+00 -2.17572880e+00 -1.99685752e+00 -2.78974533e+00
  2.50623608e+00  1.56523228e+00  2.20502758e+00  2.17612219e+00
  1.15064681e+00 -2.60212064e+00 -2.83341575e+00 -3.87771785e-01
  1.34702694e+00  7.25124359e-01 -7.40506351e-02 -2.28517509e+00
 -2.88846540e+00 -1.13120401e+00 -5.85552573e-01 -1.82380164e+00
  5.49322071e-02  1.38017863e-01  1.35399404e+03  1.03359375e+02]",jazz
567,"[-2.04404175e+02  1.38561890e+02 -1.07713175e+01  4.65316429e+01
 -2.22965813e+01  9.67400074e+00 -1.10946808e+01 -1.77928200e+01
 -7.58676624e+00 -1.60893416e+00 -7.65910721e+00 -1.02805400e+00
 -9.97824669e+00 -6.66519928e+00 -3.86219549e+00 -5.06451941e+00
 -2.03232431e+00 -2.62892723e-01 -3.18662310e+00 -2.43518877e+00
 -2.59295285e-01 -2.95482540e+00  8.08427989e-01  6.15708232e-01
 -1.03182006e+00 -3.89840460e+00  1.08045709e+00 -3.99077863e-01
  1.99247038e+00  3.39364839e+00 -1.35316670e+00 -1.82616210e+00
 -2.00118139e-01  1.06784868e+00 -2.01241076e-01  8.56828630e-01
 -3.54628146e-01 -1.29963636e+00  4.84993234e-02  1.47152320e-03
  6.12043365e-02  9.94938388e-02  1.38288109e+03  1.29199219e+02]",jazz
568,"[-1.59178772e+02  9.20137634e+01 -1.67310467e+01  2.73725281e+01
  6.10861397e+00  3.23743987e+00  7.15118885e+00  4.02729797e+00
  3.59049749e+00  3.53720689e+00 -5.80228150e-01 -3.72045851e+00
 -4.71869183e+00 -2.59126687e+00 -3.29329324e+00 -3.53584647e+00
 -8.82303655e-01 -2.30581403e+00 -9.49357629e-01 -5.45377827e+00
 -4.40038967e+00 -4.56503725e+00 -4.75407779e-01  1.54141665e-01
 -1.36776507e+00 -3.57224965e+00 -2.88700247e+00 -2.80423427e+00
 -4.19287491e+00 -4.98789215e+00 -5.20946312e+00 -1.58452892e+00
  1.30072093e+00 -8.34090471e-01 -3.78914404e+00 -3.91876101e+00
 -1.57476270e+00 -8.58391821e-01 -2.43605256e+00 -4.67979622e+00
  8.75024169e-02  1.11734815e-01  2.01137930e+03  1.51999081e+02]",jazz
569,"[-2.37895828e+02  1.55845581e+02 -9.22394466e+00  1.31845770e+01
  6.60455036e+00  8.89106464e+00  3.98695850e+00  2.61793733e-01
  1.75062597e+00  3.35651708e+00  1.18397629e+00  3.61975551e+00
  1.16149747e+00  4.80346107e+00  3.47984672e+00  2.06712031e+00
  6.54012060e+00  5.66266680e+00  1.79927301e+00 -2.57496983e-01
  1.16952407e+00  5.34214735e+00  4.81918859e+00  2.51674986e+00
  4.36382592e-01 -4.98045944e-02  4.86979932e-01 -6.99562013e-01
 -3.75030088e+00 -1.72314417e+00 -1.03073847e+00 -2.07683372e+00
 -2.42980456e+00 -3.45487118e+00 -4.29449201e-01 -1.60292542e+00
 -1.92312956e+00 -3.39283109e+00 -4.11572504e+00 -3.23742366e+00
  5.00403314e-02  8.64734426e-02  1.11726148e+03  1.03359375e+02]",jazz
570,"[-2.28374252e+02  1.70415619e+02 -1.60735989e+01  4.39454803e+01
  1.09962118e+00  3.99702096e+00  1.07971716e+00 -7.20453739e+00
 -1.25162706e+01 -4.41820192e+00 -6.06172752e+00 -1.33151770e+00
 -3.15221620e+00 -6.47805166e+00 -3.30789661e+00  2.14705873e+00
 -2.30491948e+00 -7.36066723e+00 -5.19626617e+00 -2.86029863e+00
 -2.54554963e+00 -1.67277527e+00 -1.55857408e+00 -2.09468365e-01
  5.85507751e-01 -1.74856400e+00  7.54492879e-01  6.43278313e+00
  3.59224033e+00 -1.61278355e+00 -2.17663693e+00  4.79016006e-02
  2.91045189e+00  3.68817067e+00  1.26445389e+00  9.10688937e-02
  9.78063583e-01  3.62282783e-01 -1.89802206e+00 -3.17634249e+00
  4.25707234e-02  1.00302324e-01  9.71518495e+02  1.23046875e+02]",jazz
571,"[-2.02821823e+02  1.45744705e+02 -2.35611401e+01  4.78489265e+01
 -1.43534899e+01  1.64488733e+00 -7.06591082e+00 -1.11282873e+01
 -4.60430527e+00 -3.60932016e+00 -3.79026794e+00  2.04283834e+00
  8.47640932e-01 -2.02438188e+00 -1.03487790e+00 -1.45292699e+00
  7.81598985e-01 -3.95678788e-01 -2.33745933e+00 -2.01373243e+00
  6.74004018e-01 -3.28428805e-01 -2.07960129e+00 -2.46731019e+00
 -2.66468716e+00 -2.49128461e+00 -4.74512529e+00 -5.37401819e+00
 -1.00182211e+00 -2.25427413e+00 -5.02045345e+00 -3.50961685e+00
 -1.80312753e+00  5.85225411e-02 -1.53853178e+00 -2.99147296e+00
 -3.24855852e+00 -2.68931699e+00 -1.26062715e+00 -3.17208505e+00
  5.87206352e-02  1.10469930e-01  1.33635460e+03  1.07666016e+02]",jazz
572,"[-8.40548401e+01  6.30934105e+01  5.61301899e+00  2.49322414e+01
  6.19479227e+00 -2.91025472e+00 -3.69389236e-01 -1.08193326e+00
 -4.24842453e+00 -2.32333779e+00  1.57395101e+00  1.94150877e+00
  1.54820180e+00 -4.46719217e+00 -5.30761862e+00 -2.99956918e+00
 -2.89548230e+00 -3.32435179e+00  3.18277150e-01 -3.97071290e+00
 -6.96919394e+00 -4.65695906e+00 -4.91505527e+00 -4.97452259e+00
  1.06870127e+00  3.60034537e+00  5.73628092e+00  7.58271158e-01
 -6.29955530e+00 -1.45346379e+00 -1.15232115e+01 -2.50264788e+00
  3.57035637e+00 -1.77478230e+00 -2.12580895e+00 -6.32397175e+00
 -1.23065388e+00 -1.03561378e+00 -1.28268933e+00  7.40325391e-01
  1.29700037e-01  1.33132219e-01  2.96782676e+03  1.12347147e+02]",jazz
573,"[-1.49206421e+02  7.90802383e+01  2.01295352e+00  2.76031456e+01
  3.20493340e-01  1.74034309e+00 -3.60789919e+00 -1.62644297e-01
 -5.03427696e+00  1.24529171e+00  1.14678633e+00 -6.14779890e-01
  1.82237518e+00 -2.05565095e+00 -6.00406122e+00 -4.92356300e+00
 -3.96005845e+00 -3.56545544e+00 -8.61239016e-01 -2.18557668e+00
 -1.42763221e+00 -1.87067199e+00  5.56988621e+00 -6.90858603e-01
 -3.76858187e+00 -3.18597764e-01 -5.88343191e+00 -2.07473803e+00
 -9.86377239e-01 -4.38480437e-01 -6.81471443e+00 -6.76962662e+00
  4.59967166e-01 -1.74264312e+00 -1.74220338e-01  6.23351753e-01
 -3.44505787e+00 -3.31842065e+00 -7.83728123e+00  1.31943715e+00
  9.55369659e-02  1.12662233e-01  2.41507679e+03  8.33543347e+01]",jazz
574,"[-7.82065582e+01  6.32309418e+01 -1.67795682e+00  2.10209503e+01
  4.46001244e+00 -3.59706378e+00 -1.56011117e+00 -3.07588935e+00
 -6.07666016e+00 -1.95372581e+00  1.78292084e+00 -1.20875382e+00
  9.47777987e-01 -2.56441951e+00 -7.77658081e+00 -5.94692945e+00
 -3.02334285e+00 -2.46401119e+00 -1.03324628e+00 -5.11375666e+00
 -1.19603968e+00  1.16904759e+00 -3.33104324e+00 -7.11877871e+00
 -4.50897604e-01  1.69840968e+00  2.55837131e+00 -2.33185434e+00
 -1.02131023e+01 -4.01111317e+00 -8.68142796e+00 -2.79166484e+00
  3.60901624e-01 -3.05369687e+00 -2.64248610e+00 -4.80319500e+00
 -2.20526242e+00 -1.48522174e+00 -1.58744526e+00 -4.49466377e-01
  1.26489012e-01  1.46888852e-01  2.90223737e+03  1.03359375e+02]",jazz
575,"[-1.54338120e+02  1.10678246e+02 -2.22961121e+01  2.11550484e+01
  4.27086115e+00  4.75112391e+00 -4.08491087e+00 -1.01392674e+00
 -6.40874624e+00 -9.24310303e+00 -3.63060641e+00 -5.50590467e+00
  5.38992643e-01 -5.09386420e-01 -4.80639267e+00 -1.12066011e+01
 -3.93679976e+00 -1.46924114e+00 -4.41350746e+00 -1.05978565e+01
 -6.27296162e+00 -8.28722000e+00 -4.47606754e+00 -1.33660197e+00
 -6.22662210e+00 -4.85372162e+00 -2.86571503e+00 -1.47111297e+00
 -6.03812218e+00 -3.81913543e+00 -5.42435598e+00 -9.28790510e-01
  1.14204812e+00 -5.52193224e-01 -2.12866330e+00 -2.27545238e+00
 -3.05480719e+00 -4.72739935e+00 -3.79909992e+00 -4.99719791e-02
  6.87003788e-02  1.19098485e-01  1.73373568e+03  1.17453835e+02]",jazz
576,"[-7.70476837e+01  6.45371780e+01 -2.85163450e+00  2.85238972e+01
  4.68933010e+00 -2.80459237e+00 -5.94185781e+00  1.90672088e+00
 -5.19949389e+00 -2.31964707e+00 -2.93801284e+00 -6.15233755e+00
 -7.62709498e-01 -4.48334408e+00 -4.15564632e+00  2.13208199e+00
  8.49533021e-01 -2.65788031e+00 -3.32798982e+00 -8.30848122e+00
 -5.61009455e+00 -1.07010162e+00 -3.70236373e+00 -7.51888990e+00
 -6.51105118e+00 -5.77968550e+00 -6.61824703e-01 -3.59089661e+00
 -7.38283205e+00 -4.84418154e-01 -4.62584645e-01  2.93121070e-01
 -4.89566135e+00 -7.62712526e+00 -3.81578088e+00 -4.68619347e+00
 -4.62480068e+00 -1.25367314e-01  8.67433071e-01 -1.18215775e+00
  1.30881655e-01  1.45716101e-01  2.77784341e+03  1.35999178e+02]",jazz
577,"[-1.41476135e+02  7.08762131e+01 -5.24931550e-01  3.35633659e+01
  1.42983568e+00 -9.16537952e+00  7.72523999e-01  5.43552399e-01
 -9.18086243e+00 -2.56138062e+00  4.06837845e+00 -2.23329806e+00
 -6.95600688e-01 -8.25707734e-01 -6.47128010e+00 -5.97530031e+00
 -4.22540903e+00 -3.23257136e+00 -4.07871199e+00 -6.57435846e+00
 -2.86706972e+00  9.09334302e-01  2.35968304e+00 -1.74156737e+00
  4.29442041e-02 -1.64803755e+00 -4.19307661e+00 -5.77412307e-01
 -7.61578560e+00 -3.32559967e+00 -2.91326904e+00 -2.83599615e+00
  1.95920682e+00 -3.70218849e+00 -1.89625859e+00 -5.07502174e+00
 -3.56607127e+00 -1.34488785e+00 -3.79680365e-01 -5.07088125e-01
  9.58692841e-02  1.19169891e-01  2.50354102e+03  1.61499023e+02]",jazz
578,"[-1.63561020e+02  6.59809494e+01  5.35457516e+00  4.19030914e+01
  7.02795076e+00  5.49821091e+00  8.92730331e+00  2.68246603e+00
 -1.78616241e-01  5.16272020e+00  1.04848633e+01  3.33435965e+00
  3.83684802e+00  2.54404378e+00  5.69621277e+00 -1.08605385e+00
 -1.76444185e+00 -5.18555164e+00 -5.65063095e+00 -9.77213192e+00
 -7.11671019e+00 -3.82943869e+00 -2.46463227e+00 -1.11072227e-01
 -5.18272066e+00 -7.03807926e+00 -2.14521360e+00 -3.26321340e+00
 -5.72331572e+00 -1.56705499e+00 -1.20214999e+00  1.37840867e+00
 -3.59053564e+00 -2.95353436e+00 -2.80256391e+00 -7.26425743e+00
 -2.29522443e+00  7.63737559e-01  3.39933205e+00 -2.54919982e+00
  1.07845203e-01  6.98231831e-02  2.63404312e+03  1.07666016e+02]",jazz
579,"[-1.17268227e+02  5.69858971e+01 -2.10018802e+00  3.56114998e+01
  4.70552206e+00  3.89376545e+00  1.15925407e+01  6.07953072e+00
  5.82581997e-01  2.27280426e+00  2.69906211e+00 -1.85326672e+00
  1.67940414e+00  3.92681032e-01  2.05221939e+00 -1.19541693e+00
 -1.06214094e+00 -6.27498388e+00 -5.38858557e+00 -4.86957645e+00
 -5.65834856e+00 -4.74900770e+00 -3.37521911e+00 -3.27204525e-01
 -2.94857335e+00 -5.23912239e+00 -5.28145170e+00 -3.59005404e+00
 -5.80866528e+00 -5.59773254e+00 -1.39758325e+00 -2.21528262e-01
 -2.76096654e+00 -5.37248802e+00 -4.09697580e+00 -4.53046083e+00
 -1.24477351e+00  2.96084094e+00  2.03492141e+00 -1.53285074e+00
  1.40348572e-01  7.57133588e-02  3.02952401e+03  1.35999178e+02]",jazz
580,"[-2.28372681e+02  6.75517349e+01  3.70707397e+01  2.13238144e+01
  1.70599194e+01  1.01320705e+01  1.07800646e+01  8.01708984e+00
  2.04397988e+00  2.83120990e-01  2.48547554e+00  3.84308791e+00
  1.59000731e+00  2.85017061e+00  5.89404181e-02 -2.07941085e-01
  2.29823256e+00  3.29062772e+00  4.05467987e+00 -1.85764298e-01
 -2.60801941e-01 -3.22276115e+00  9.12498057e-01  3.35326982e+00
  7.07778752e-01 -2.47818303e+00  3.21170568e+00 -1.38332415e+00
  5.55723250e-01 -1.07605183e+00 -3.47475886e+00 -4.02265120e+00
 -3.66583657e+00  6.43817127e-01 -2.46259785e+00 -2.13540721e+00
 -3.17993164e-02 -6.66299224e-01 -2.86903596e+00 -1.44094074e+00
  1.00127489e-01  4.32261676e-02  3.02651853e+03  1.17453835e+02]",jazz
581,"[-1.58353439e+02  4.96283035e+01  2.16106377e+01  1.65206890e+01
  1.14244003e+01  6.25504923e+00  5.63900042e+00 -1.85641080e-01
 -2.37951204e-01 -1.99070871e+00  2.02714729e+00  2.68646836e+00
 -1.46279073e+00 -1.80328643e+00 -1.82639313e+00 -3.30957341e+00
 -1.52518511e+00 -1.19213557e+00 -2.98236632e+00 -1.86677885e+00
  1.04006760e-01 -1.97342813e+00 -2.24900794e+00  6.85483396e-01
  1.79676667e-01 -2.44828701e+00 -3.29122210e+00 -3.94810891e+00
 -3.69983125e+00 -3.48011684e+00 -2.31195307e+00 -4.04388571e+00
 -2.57496500e+00 -1.04143512e+00 -1.47049189e+00 -1.32436645e+00
 -2.70757627e+00  1.71165869e-01 -1.23872304e+00 -3.59185427e-01
  2.06697799e-01  4.78180833e-02  3.90506634e+03  9.93840144e+01]",jazz
582,"[-1.25982323e+02  5.66311874e+01  2.34695339e+01  2.37093964e+01
 -2.99161673e-01  7.15433216e+00  1.81787714e-01 -8.39155614e-01
 -4.15269232e+00 -1.88852465e+00  2.52748895e+00  5.23857534e-01
  9.21527267e-01  4.05615680e-02  2.91644454e+00  1.27621472e-01
  1.32107627e+00  3.72607887e-01 -6.13182306e+00 -4.94843054e+00
  3.21932483e+00  2.34134269e+00 -2.03531456e+00 -1.55013096e+00
 -3.44703412e+00 -4.89196873e+00 -2.40833491e-01  4.20205109e-02
 -2.16758704e+00 -3.47684622e+00 -5.75729132e+00 -6.36407709e+00
 -4.71738768e+00 -3.81755495e+00 -5.47525311e+00 -5.28909445e+00
 -2.08087945e+00  4.96821076e-01 -2.75902820e+00 -3.26999450e+00
  1.49645175e-01  7.43031427e-02  3.39308046e+03  1.07666016e+02]",jazz
583,"[-1.78039154e+02  6.19340210e+01  1.48650718e+00  3.60452766e+01
  7.58272696e+00  5.15458250e+00 -9.08788383e-01  2.94895625e+00
  1.44833112e+00  2.14020896e+00  5.17612314e+00  2.02797294e+00
  5.18192708e-01  6.52827501e+00  2.60163355e+00  4.85119295e+00
  7.93070936e+00  4.53005981e+00 -1.60149336e+00  3.73126960e+00
  2.85118699e+00 -3.72220087e+00 -2.24682021e+00  3.35370040e+00
  1.04863822e+00 -5.27968585e-01 -3.09844923e+00 -1.10901332e+00
  7.97811985e-01 -2.62581897e+00 -3.25941777e+00 -7.75467455e-01
 -2.23808360e+00 -2.75454330e+00 -7.11900055e-01 -9.94376957e-01
 -1.19536400e+00  1.48315905e-02 -2.32539248e+00 -7.37421894e+00
  1.18312473e-01  5.16633317e-02  2.87515526e+03  1.23046875e+02]",jazz
584,"[-1.31905045e+02  6.16079483e+01 -1.26763401e+01  3.50737610e+01
 -2.14125824e+00 -9.57464695e-01 -4.84193611e+00 -4.11172152e+00
 -3.27956128e+00  2.50087547e+00  6.40121365e+00  3.41442132e+00
 -2.89961338e+00  3.22719908e+00 -1.33882737e+00  8.75506341e-01
  3.67927170e+00  6.48434281e-01 -3.53715539e-01  6.32108116e+00
  6.76926994e+00 -9.73745525e-01 -6.33160353e+00  2.11998582e+00
 -1.97158456e+00 -4.15553379e+00 -5.16454458e+00 -1.97539127e+00
  7.01753080e-01 -1.46660244e+00 -3.11535358e+00 -3.63263512e+00
 -5.86758518e+00 -3.40123653e+00 -2.13712168e+00 -1.49028134e+00
 -3.30040956e+00 -8.84497836e-02  4.82888317e+00 -1.39380014e+00
  1.47559122e-01  7.13794827e-02  2.86068315e+03  1.61499023e+02]",jazz
585,"[-1.56653458e+02  2.27649517e+01  1.04727802e+01  2.41544304e+01
  1.01406765e+01  2.96904182e+00  2.49168682e+00  4.86409783e-01
  2.69011617e+00  1.22951913e+00  3.32034540e+00 -7.81325674e+00
  1.10473084e+00  1.87978196e+00  2.32823777e+00  7.16821015e-01
  2.98611069e+00  1.01770854e+00  7.60971928e+00 -2.05694866e+00
  1.82172167e+00 -4.87552404e+00 -9.70580006e+00  5.27642965e+00
 -1.52416766e+00 -2.81076980e+00 -4.34439087e+00  7.29097247e-01
  6.28354883e+00 -2.11386156e+00 -1.01395922e+01  1.10165977e+00
 -7.46666789e-01 -1.63721442e+00  1.84170866e+00  3.63243604e+00
 -3.80702591e+00 -1.92563808e+00  2.21055460e+00 -4.28581095e+00
  2.61637181e-01  5.23834154e-02  4.13573858e+03  1.35999178e+02]",jazz
586,"[-3.40921143e+02  8.98210526e+01  4.45262604e+01  2.88498821e+01
  1.63126965e+01  1.06031513e+01  6.99685192e+00  8.38771939e-01
  6.08558321e+00  7.12572861e+00  5.42599964e+00  2.72583461e+00
  9.35951805e+00  5.57585192e+00  3.77497149e+00  3.15748286e+00
  2.88099051e-01 -1.37712872e+00 -1.58453894e+00 -1.99130738e+00
 -2.57778859e+00 -1.27548683e+00 -1.29652512e+00 -3.54695582e+00
 -5.65220308e+00 -4.85566092e+00 -1.91951346e+00 -5.40972376e+00
 -5.61841249e+00 -6.57017231e-01 -4.69641972e+00 -4.74030256e+00
 -3.01677793e-01 -9.62321460e-01 -2.96284986e+00 -3.32971716e+00
 -5.89046955e+00 -6.23025084e+00 -3.34121299e+00 -1.65099216e+00
  4.28346898e-02  4.57875244e-02  1.84686348e+03  1.35999178e+02]",jazz
587,"[-1.92539276e+02  8.09683990e+01  2.56945629e+01  1.85375843e+01
  1.41704721e+01  1.26072037e+00  4.08710861e+00 -1.41640651e+00
  2.66936803e+00  5.24807787e+00  3.72330642e+00  2.90421218e-01
  7.33500242e+00  8.83828342e-01 -1.21823120e+00 -1.34061897e+00
  1.15564704e+00  2.67589688e+00  3.22501802e+00 -3.00742078e+00
 -1.16204977e+00  3.99450016e+00  1.41939580e+00 -1.85115767e+00
 -2.36056280e+00 -2.71659636e+00  2.83497190e+00 -8.98444557e+00
 -7.44446230e+00  6.29583073e+00 -4.81414318e+00 -5.79859400e+00
 -1.36848998e+00 -3.68733001e+00 -8.45892951e-02 -4.25531340e+00
 -3.01637626e+00 -5.19880104e+00 -1.91522336e+00 -5.15740776e+00
  6.90270326e-02  9.15203542e-02  2.42805877e+03  1.29199219e+02]",jazz
588,"[-3.22434814e+02  9.06742325e+01  2.70207310e+01  3.78438225e+01
  1.96960735e+01  4.61114836e+00  3.07103276e+00  7.97417355e+00
  1.93106854e+00  2.08246446e+00  4.40031320e-01  4.89043760e+00
  1.30610743e+01  4.07322377e-01 -7.23539352e-01  4.71457720e+00
  1.23689890e+00 -3.75020814e+00  1.68697929e+00  3.93528759e-01
  4.18405533e+00  2.19456601e+00  2.51378584e+00  4.51592350e+00
  6.32627755e-02  2.48786688e+00 -1.14090633e+00 -2.24119806e+00
 -1.75545990e-01 -4.85445118e+00 -6.18255997e+00 -4.01045465e+00
 -4.80035257e+00 -2.82377386e+00 -4.04190159e+00 -5.54219866e+00
 -7.22563744e+00 -6.29333067e+00 -2.48015261e+00 -4.63401842e+00
  6.27518821e-02  4.50329781e-02  1.78776389e+03  1.17453835e+02]",jazz
589,"[-2.17631088e+02  1.05633942e+02  1.93123283e+01  2.83483868e+01
  8.65481853e+00  1.41959563e-01  6.36521626e+00 -2.54063582e+00
 -1.29904175e+01 -1.11466494e+01 -6.15667009e+00 -7.73908186e+00
  4.20711040e-01 -1.25912464e+00  1.70559514e+00 -2.30794048e+00
 -3.81367064e+00 -3.68111038e+00  5.81641436e-01  5.80689907e-01
  2.07136869e+00  7.02610195e-01 -6.42642438e-01 -6.41444623e-01
 -9.61880624e-01  3.37850070e+00  3.63922215e+00  4.52144712e-01
 -3.22688890e+00 -3.17717433e+00 -7.44921505e-01 -1.76566875e+00
 -6.07493353e+00 -6.08910561e+00 -2.57908893e+00 -3.60833716e+00
 -3.83221769e+00 -4.23550510e+00 -1.35916376e+00 -5.73746145e-01
  5.41418183e-02  6.13544807e-02  1.87515216e+03  1.35999178e+02]",jazz
590,"[-2.99357941e+02  6.07639084e+01  3.20844765e+01  2.56909866e+01
  7.44408894e+00 -1.29451489e+00  1.85847580e+00  5.25453377e+00
 -5.53701496e+00 -3.09225178e+00  3.65219760e+00 -2.30150437e+00
  8.90021086e-01  3.31731510e+00  7.25286102e+00  5.93081379e+00
 -8.25616646e+00 -4.63462651e-01  1.98739851e+00 -7.00472927e+00
  1.52526528e-03  2.86824083e+00  8.29125285e-01  1.78017604e+00
  1.70072818e+00  4.38849592e+00 -1.63012636e+00 -2.35168839e+00
 -5.47745526e-01 -2.30581546e+00  8.38071883e-01  2.67207479e+00
 -6.52525330e+00 -4.33358860e+00 -2.61020422e+00 -2.30527163e+00
  1.46198773e+00 -3.43744683e+00 -7.47080624e-01 -2.63376331e+00
  1.51479723e-01  4.09169570e-02  2.95915789e+03  1.17453835e+02]",jazz
591,"[-2.94054382e+02  8.46362915e+01  3.90740471e+01  2.86102905e+01
  1.41179514e+01  1.01434553e+00  7.34328318e+00  5.20761824e+00
 -3.74763751e+00 -5.04550123e+00  2.22607732e+00 -5.77696741e-01
  4.20976210e+00  1.23602614e-01  8.37901175e-01 -2.13893580e+00
 -4.50218296e+00 -1.09835517e+00  7.23570967e+00 -2.57509589e-01
 -1.64919055e+00  4.51472473e+00  6.19479418e+00  2.77099156e+00
  5.72074175e-01  1.58444929e+00 -1.68117952e+00 -1.34746456e+00
 -5.73947608e-01 -2.74990702e+00 -5.78664160e+00 -4.05171776e+00
 -1.92846096e+00 -1.21787035e+00 -1.41156888e+00 -3.45097780e+00
  1.86314058e+00 -4.55293322e+00 -6.33274746e+00  3.62616611e+00
  7.54766501e-02  5.35349846e-02  2.21526722e+03  1.17453835e+02]",jazz
592,"[-2.15370605e+02  1.00935074e+02  1.71033382e+01  1.29812708e+01
  1.60599499e+01  4.76814556e+00  4.57193804e+00 -3.13501382e+00
 -4.15294933e+00 -2.29798365e+00 -4.92263699e+00 -3.34031248e+00
 -1.41982818e+00 -5.02786350e+00 -6.78364277e-01  1.34017873e+00
  1.99826813e+00 -2.47588634e-01  9.63124216e-01 -2.13850951e+00
 -2.13711810e+00 -1.39483309e+00 -3.07447028e+00  6.64616764e-01
  4.00292963e-01 -5.90127754e+00 -4.46073145e-01 -4.03934252e-03
 -1.26717150e-01 -5.41908121e+00 -5.98309469e+00 -6.81425095e-01
  1.89435601e+00  3.97265506e+00 -2.03777146e+00 -2.73779601e-01
 -2.50781560e+00 -4.96610260e+00 -1.63940454e+00  7.30086327e-01
  8.17204569e-02  4.52838540e-02  2.15284305e+03  1.12347147e+02]",jazz
593,"[-3.66408020e+02  1.31706802e+02  1.64924374e+01  3.63117371e+01
  5.05856991e+00  1.46692648e+01 -6.16932583e+00  4.72037554e+00
 -9.58937836e+00 -1.29889441e+00 -2.69799232e+00  1.57312214e+00
 -2.28469348e+00 -1.90313369e-01 -3.26730847e+00 -4.68654299e+00
 -3.56905127e+00 -3.96608233e+00 -1.82576251e+00 -9.27112818e-01
  7.29671478e+00  6.53230190e+00  1.56974339e+00 -1.03284156e+00
  5.55036403e-02 -4.31410551e+00 -2.97922063e+00 -3.49655271e-01
 -8.63940418e-01 -7.05636644e+00 -7.99137640e+00 -2.47333860e+00
 -1.57549345e+00 -6.57430935e+00 -9.78756523e+00 -7.15864563e+00
 -6.25073242e+00 -5.30003881e+00 -3.75216007e+00 -7.59956360e-01
  4.15008852e-02  3.97679210e-02  1.07726800e+03  1.23046875e+02]",jazz
